"FILE_PATH"	"GEO_ID"	"NOMBRE_DEL_PROYECTO"	"RESUMEN_DEL_PROYECTO"	"PMID"	"FECHA_DE_PUBLICACION"	"ORGANISMO"	"BIOPROJECT_ID"	"SRA_ID"	"SERIES_TYPE"	"SAMPLE_TYPE"	"SAMPLE_DESCRIPTION"
"data/GSE21nnn/GSE21592/matrix/metadata.txt.gz"	"GSE21592"	"Genome-wide_gene_expression_profiling_of_human_narcolepsy"	"Study_objectives:_The_objectives_of_this_study_was_perform_the_global_gene_expression_profiling_aimed_at_identifying_differentially_expressed_genes_in_the_circulating_lympho-monocytes_of_NRLCP_patients_affected_by_Narcolepsy_with_Cataplexy_(NRLCP)._Based_on_the_tight_association_to_the_HLA-DQB1*0602_haplotype_in_caucasians,_it_could_be_hypotesized_an_immunological_dysregulation_underlying_the_pathogenesis_of_the_disease.__Design:_10_NRLCP_patients_with_10_healthy_controls_were_compared._Total_RNA_isolated_from_blood_specimens_was_analyzed_using_microarray_technology_followed_by_statistical_data_analysis_to_detect_genome-wide_differential_gene_expression_between_patients_and_controls._Functional_analysis_of_the_genelist_was_performed_in_order_to_interpret_the_biological_significance_of_the_data.__Results:_173_genes_showed_significant_(p<0.01)_differential_expression_between_the_two_tested_conditions._The_biological_interpretation_allowed_to_categorize_differentially_expressed_genes_into_main_functional_groups_including_includes_genes_involved_in_brain_development,_which_could_be_possibly_regarded_as_peripheral_markers_of_the_disease,_along_with_molecular_markers_of_the_NRLCP-related_dysmetabolic_syndrome_and_immuregulatory_molecules._Moreover_a_striking_correlation_within_selected_HLA_haplotypes_and_HLA_gene_expression_was_detected,_indicating_an_allele-specific_trend_of_gene_expression_for_the_DQB1,_DQA1_and_DRB4_genes_across_all_the_tested_subject,_regardless_of_the_disease_status.__Conclusions:_the_molecular_profile_associated_to_NRLCP_suggested_that_molecular_markers_of_neural,_metabolic_and_immunological_dysregulation_can_be_detected_in_blood_of_NRLCP_patients._Moreover,_the_allele-specific_HLA_gene_expression_could_suggest_a_possible_direct_role_of_MHCII_as_a_co-factor_in_the_disease_etio-pathogenesis"	NA	"Public_on_Dec_31_2010"	"Homo_sapiens"	"PRJNA127123"	NA	"Expression_profiling_by_array"	"RNA"	NA
"data/GSE21nnn/GSE21903/matrix/metadata.txt.gz"	"GSE21903"	"Nuclear_orphan_receptor_TAK1/TR4-deficient_mice_are_protected_against_obesity-linked_inflammation,_hepatic_steatosis,_and_insulin_resistance"	"The_nuclear_receptor_TAK1/TR4/NR2C2_is_expressed_in_several_tissues_that_are_important_in_the_control_of_energy_homeostasis._TAK1-deficient_(TAK1-/-)_mice_are_resistant_to_the_development_of_age-_and_high_fat_diet_(HFD)-induced_metabolic_syndrome._Biochemical_analysis_showed_significantly_lower_hepatic_triglyceride_levels_and_reduced_lipid_accumulation_in_adipose_tissue_in_TAK1-/-_mice_compared_to_wild_type_(WT)_mice._Gene_expression_profiling_analysis_revealed_that_the_expression_of_several_genes_encoding_proteins_involved_in_lipid_uptake_and_triglyceride_synthesis_and_storage,_including_Cidea,_Cidec,_Mogat1,_and_CD36,_was_greatly_decreased_in_the_liver_of_TAK1-/-_mice._Moreover,_TAK1-/-_mice_exhibit_reduced_infiltration_of_inflammatory_cells_and_expression_of_inflammatory_genes_in_adipose_tissue_and_were_resistant_to_the_development_of_glucose_intolerance_and_insulin_resistance._TAK1-/-_mice_consume_more_oxygen_and_produce_more_carbon_dioxide_than_WT_mice_suggesting_a_higher_rate_of_energy_expenditure._Together,_these_results_indicate_that_TAK1_plays_a_critical_role_in_the_regulation_of_energy_and_lipid_homeostasis_and_potentiates_the_development_of_metabolic_syndrome._Our_study_suggests_that_TAK1_might_provide_a_novel_therapeutic_target_in_the_management_of_metabolic_syndrome."	"20864514"	"Public_on_Oct_01_2010"	"Mus_musculus"	"PRJNA126821"	NA	"Expression_profiling_by_array"	"RNA"	"251486814788_1_1"
"data/GSE22nnn/GSE22309/matrix/metadata.txt.gz"	"GSE22309"	"Expression_data_from_human_skeletal_muscle"	"Insulin_is_a_potent_pleiotropic_hormone_that_affects_processes_such_as_cellular_growth,_differentiation,_apoptosis,_ion_flux,_energy_expenditure,_and_carbohydrate,_lipid,_and_protein_metabolism.,The_pathophysiology_of_obesity_represents_an_imbalance_between_a_high_energy_intake_and/or_low_energy_expenditure._Resting_energy_expenditure_(REE)_comprises_60-75%_of_total_energy_expenditure._The_respiratory_quotient_(RQ)_is_used_to_estimate_fuel_partitioning_between_fat_and_carbohydrate_as_preferred_substrates_for_energy_generation,_and_fuel_preferences_to_generate_REE_also_exhibit_individual_variation._Genes_influencing_REE_and_RQ_could_represent_candidate_genes_for_obesity,_Metabolic_Syndrome,_and_Type_2_Diabetes_due_to_the_involvement_of_these_traits_in_energy_balance_and_substrate_oxidation.,We_used_microarrays_to_detail_the_global_programme_of_gene_expression_underlying_the_influence_of_insulin_in_human_skeletal_muscle_collected_from_different_human_individuals_including_20_insulin_sensitive,_20_insulin_resistant_and_15_diabetic_patients._We_identified_distinct_classes_of_up-regulated_and_down-regulated_genes_during_these_processes.,We_used_microarrays_to_explore_the_molecular_bases_for_individual_variation_in_REE_and_fuel_partitioning_as_reflected_by_RQ._We_performed_microarray_studies_in_human_vastus_lateralis_muscle_biopsies_from_40_healthy_subjects_with_measured_REE_and_RQ_values._We_identified_genes_significantly_correlated_with_REE_and_RQ,_respectively."	"17709892,21109598"	"Public_on_Jun_16_2010"	"Homo_sapiens"	"PRJNA127389"	NA	"Expression_profiling_by_array"	"RNA"	NA
"data/GSE22nnn/GSE22540/matrix/metadata.txt.gz"	"GSE22540"	"Nutritional_programming_of_the_metabolic_syndrome_is_associated_with_long-lasting_changes_in_nutrient_sensing_and_energy_homeostasis_in_the_hypothalamus_as_revealed_by_genome-wide_DNA_microarray_analysis"	"Nutrient_deficiency_during_perinatal_development_is_associated_with_an_increased_risk_to_develop_obesity,_diabetes_and_hypertension_in_adulthood._However,_the_molecular_mechanisms_underlying_the_developmental_programming_of_the_metabolic_syndrome_remain_largely_unknown._Given_the_essential_role_of_the_hypothalamus_in_the_integration_of_nutritional,_endocrine_and_neuronal_cues,_here_we_have_analyzed_the_profile_of_the_hypothalamus_transcriptome_in_180-day-old_rats_born_to_dams_fed_either_a_control_(200_g/kg)_or_a_low-protein_(80_g/kg)_diet_throughout_pregnancy_and_lactation._From_a_total_of_26,209_examined_genes,_688_were_up-regulated_and_309_down-regulated_(P<0.003)_by_early_protein_restriction._Based_on_the_hypothesis_that_variations_in_gene_expression_levels_often_reflect_changes_in_gene’s_activity_and_that_transcriptional_networks_are_at_the_heart_of_physiological_functions,_we_identified_two_gene_clusters_regulating_common_cellular_processes_whose_expression_is_coordinately_regulated_by_perinatal_protein_restriction._The_first_one_is_constituted_by_several_genes_of_the_insulin_signaling_pathway_which,_additionally,_act_as_gatekeeper_genes_for_regulation_of_nutrient_sensing._The_second_cluster_encompasses_a_functional_network_of_nuclear_receptors_and_co-regulators_of_transcription_involved_in_the_detection_and_use_of_lipid_nutrients_as_fuel_which,_in_addition,_link_temporal_and_nutritional_cues_to_metabolism_through_their_tight_interaction_with_the_circadian_clock._Collectively,_these_results_indicate_that_the_programming_of_the_hypothalamic_circuits_regulating_energy_homeostasis_is_a_key_step_in_the_development_of_obesity_associated_with_malnutrition_in_early_life_and_provide_a_valuable_starting_point_for_the_direct_and_systematic_experimental_analysis_of_the_role_of_the_hypothalamus_in_the_physiopathological_disturbances_associated_with_the_programming_of_the_metabolic_syndrome."	"20975839"	"Public_on_Jul_02_2010"	"Rattus_norvegicus"	"PRJNA128163"	NA	"Expression_profiling_by_array"	"RNA"	"SOM026P1_C"
"data/GSE23nnn/GSE23736/matrix/metadata.txt.gz"	"GSE23736"	"Nuclear_receptor,_RORa_plays_a_critical_role_in_obesity-associated_inflammation,_hepatic_steatosis,_and_insulin_resistance"	"We_demonstrated_that_RORa-deficient_staggerer_mice_(RORasg/sg)_fed_with_a_high_fat_diet_(HFD)_showed_reduced_adiposity_and_hepatic_triglyceride_levels_compared_to_wild_type_(WT)_littermates_and_were_resistant_to_the_development_of_hepatic_steatosis,_adipose-associated_inflammation,_and_insulin_resistance._Gene_expression_profiling_showed_that_many_genes_involved_in_triglyceride_synthesis_and_storage,_including_Cidec,_Cidea,_and_Mogat1,_were_expressed_at_much_lower_levels_in_liver_of_RORasg/sg_mice._In_addition_to_reduced_lipid_accumulation,_inflammation_was_greatly_diminished_in_white_adipose_tissue_(WAT)_of_RORasg/sg_mice_fed_with_a_HFD._The_infiltration_of_macrophages_and_the_expression_of_many_immune-response_and_pro-inflammatory_genes,_including_those_encoding_various_chemo/cytokines,_toll-like_receptors,_and_TNF_signaling_proteins,_were_significantly_reduced_in_RORasg/sg_WAT._Moreover,_RORasg/sg_mice_fed_with_a_HFD_were_protected_from_the_development_of_insulin_resistance._Together,_these_results_indicate_that_RORa_plays_a_critical_role_in_the_regulation_of_several_aspects_of_metabolic_syndrome._Therefore,_RORa_may_provide_a_novel_therapeutic_target_in_the_management_of_obesity_and_associated_metabolic_diseases."	"21540300"	"Public_on_May_01_2011"	"Mus_musculus"	"PRJNA130775"	NA	"Expression_profiling_by_array"	"RNA"	"Agilent_TIFF_High_File_=_US22502532_251486820842_S01_H.tif,Agilent_TIFF_Low_File_=_US22502532_251486820842_S01_L.tif,RNA_samples_from_WT_mice_fed_with_a_HFD"
"data/GSE23nnn/GSE23941/matrix/metadata.txt.gz"	"GSE23941"	"Leptin_dependent_control_of_testosterone_regulated_hepatic_lipid_metabolism"	",Methods:_Male_ZDF_rats_at_six_week_of_age_were_randomly_divided_into_two_groups_and_administered_testosterone_undecanoate(TU)_or_vehicle_alone_every_three_days_for_three_weeks._After_three_weeks,_overnight_fasted_blood_glucose_and_insulin_concentrations_were_significantly_higher_and_glucose_tolerance_and_insulin_sensitivity_were_impaired_in_TU_treated_ZDF_rats_compared_to_vehicle_controls._Moreover,_increased_serum_triglycerides_and_VLDL_were_observed_in_TU_treated_rats._To_further_explore_the_observed_metabolic_changes_in_TU_treated_ZDF_rats,_whole-genome_microarray_analysis_were_performed_on_isolated_liver_mRNA.,Population_based_studies_have_established_that_androgen_deficiency_in_males_correlates_with_type_2_diabetes,_visceral_adiposity,_and_metabolic_syndrome._Androgen_therapy_has_been_investigated_as_a_possible_treatment_regime_to_combat_these_disorders._However,_the_molecular_mechanism_of_androgen_effects_on_these_diseases_still_remain_poorly_understood._The_zucker_diabetic_fatty_(ZDF)_rat,_containing_a_mutation_in_the_leptin_receptor,_is_a_well-investigated_model_of_obesity_and_type_2_diabetes._Male_rats_are_characterized_as_androgen_deficient_and_spontaneously_develop_obese,_hyperlipidemia,_hyperglycemia_and_hyperinsulinemia._In_this_study,_we_used_ZDF_male_rats_as_a_model_of_metabolic_syndrome_to_investigate_the_effects_of_testosterone_administration_on_the_development_of_the_metabolic_conditions.,Results:_Array_analysis_revealed_that_many_hepatic_lipogenic_genes_were_increased_in_male_ZDF_rat_livers_treated_with_TU._Interestingly,_SREBP-1c,_a_key_transcriptional_activator_of_lipogenic_genes_and_PGC-1_,_an_activator_of_SREBP-1c_were_induced_while_small_heterodimer_partner,_a_transcriptional_inhibitor_of_lipogenic_genes_was_suppressed_by_TU_treatment._Exploring_signaling_pathways_for_these_effects,_we_observed_that_the_hepatic_activated_forms_of_STAT3_and_AMPK,_two_known_inhibitors_of_hepatic_lipogenesis,_were_decreased_in_TU_treated_rat._Moreover,_we_observed_that_DHT_could_block_the_induction_of_STAT3_and_AMPK_phosphorylation_in_treated_primary_human_hepatocytes._Preliminarily,_in_the_leptin_receptor_positive_zucker_diabetic_lean_male_rats,_we_observed_that_TU_treatment_has_an_oppose_effect_on_the_hepatic_lipogenic_genes,_suggesting_that_hepatic_leptin_signaling_may_influence_androgen_signaling._Further_insight_into_the_relationship_between_androgen_deficiency_and_the_leptin_system_may_help_improve_treatment_of_the_metabolic_syndrome.__Population_based_studies_have_established_that_androgen_deficiency_in_males_correlates_with_type_2_diabetes,_visceral_adiposity,_and_metabolic_syndrome._Androgen_therapy_has_been_investigated_as_a_possible_treatment_regime_to_combat_these_disorders._However,_the_molecular_mechanism_of_androgen_effects_on_these_diseases_still_remain_poorly_understood._The_zucker_diabetic_fatty_(ZDF)_rat,_containing_a_mutation_in_the_leptin_receptor,_is_a_well-investigated_model_of_obesity_and_type_2_diabetes._Male_rats_are_characterized_as_androgen_deficient_and_spontaneously_develop_obese,_hyperlipidemia,_hyperglycemia_and_hyperinsulinemia._In_this_study,_we_used_ZDF_male_rats_as_a_model_of_metabolic_syndrome_to_investigate_the_effects_of_testosterone_administration_on_the_development_of_the_metabolic_conditions."	NA	"Public_on_Sep_02_2012"	"Rattus_norvegicus,!Sample_organism_ch2"	"PRJNA130321"	NA	"Expression_profiling_by_array"	"RNA"	"Biological_replicate_1_of_4."
"data/GSE28nnn/GSE28070/matrix/metadata.txt.gz"	"GSE28070"	"Transcriptomic_response_to_variation_in_habitual_n-3_polyunsaturated_fatty_acid_intake"	"Analysis_of_variation_in_subcutaneous_adipose_tissue_gene_expression_in_response_to_dietary_intake_of_n-3_polyunsaturated_fatty_acids,_as_assessed_in_a_cohot_of_individuals_with_metabolic_syndrome._Outcomes_from_this_study_provide_insight_on_molecular_details_of_dietary_effects_on_gene_expression_and_metabolic_health."	"22072950"	"Public_on_Sep_01_2011"	"Homo_sapiens"	"PRJNA139711"	NA	"Expression_profiling_by_array"	"RNA"	"100678-03.CEL,Subcutaneous_adipose_tissue_sample_from_volunteer_03"
"data/GSE28nnn/GSE28277/matrix/metadata.txt.gz"	"GSE28277"	"Altered_Gene_Expression_in_Placentae_from_a_Mouse_Model_of_Diabetic_Pregnancy"	",AIMS/HYPOTHESIS:_Pregnancies_complicated_by_diabetes_have_a_higher_risk_of_adverse_outcomes_for_mothers_and_children,_including_predisposition_to_disease_later_in_life,_such_as_metabolic_syndrome_and_hypertension.__We_hypothesized_that_adverse_outcomes_from_diabetic_pregnancies_may_be_linked_to_compromised_placental_function.__Our_goal_in_this_study_was_to_identify_cellular_and_molecular_abnormalities_in_diabetic_placenta.,CONCLUSIONS/INTERPRETATION:_Diabetes_during_pregnancy_alters_transcriptional_profiles_in_the_murine_placenta,_affecting_cells_of_both_embryonic_and_maternal_origin,_and_involving_several_genes_not_previously_implicated_in_diabetic_pregnancies.__The_molecular_changes_and_abnormal_differentiation_of_multiple_cell_types_precede_impaired_growth_of_junctional_zone_and_labyrinth,_and_placenta_overall.__Whether_these_changes_represent_direct_responses_to_hyperglycaemia_or_physiological_adaptations,_they_are_likely_to_play_a_role_in_pregnancy_complications_and_outcomes,_and_have_implications_for_developmental_origins_of_adult_disease.,METHODS:_Using_a_mouse_model_of_diabetic_pregnancy,_placental_gene_expression_was_assayed_at_midgestation_and_cellular_composition_was_analyzed_at_various_stages._Genome-wide_expression_profiling_was_validated_by_quantitative_PCR,_and_tissue_localization_studies_were_performed_to_identify_cellular_correlates_of_altered_gene_expression_in_diabetic_placenta.,RESULTS:_We_detected_significantly_altered_gene_expression_in_diabetic_placenta_for_genes_expressed_in_the_maternal_as_well_as_those_in_the_embryonic_compartments.__We_also_found_altered_cellular_composition_of_the_decidual_compartment._Furthermore,_the_junctional_and_labyrinth_layers_were_reduced_in_diabetic_placenta,_accompanied_by_aberrant_differentiation_of_spongiotrophoblast_cells."	"21491160"	"Public_on_Jun_01_2011"	"Mus_musculus"	"PRJNA139377"	NA	"Expression_profiling_by_array"	"RNA"	"FVB_C1"
"data/GSE28nnn/GSE28440/matrix/metadata.txt.gz"	"GSE28440"	"Gene_expression_from_mouse_white,_brown,_and_perivascular_adipose_tissue"	"Thoracic_perivascular_adipose_tissue_(PVAT)_is_a_unique_adipose_depot_that_likely_influences_vascular_function_and_susceptibility_to_pathogenesis_in_obesity_and_metabolic_syndrome._Surprisingly,_PVAT_has_been_reported_to_share_characteristics_of_both_brown_and_white_adipose,_but_a_detailed_direct_comparison_to_interscapular_brown_adipose_tissue_(BAT)_has_not_been_performed._Here_we_show_by_full_genome_DNA_microarray_analysis_that_global_gene_expression_profiles_of_PVAT_are_virtually_identical_to_BAT,_with_equally_high_expression_of_Ucp-1,_Cidea_and_other_genes_known_to_be_uniquely_or_very_highly_expressed_in_BAT._PVAT_and_BAT_also_displayed_nearly_identical_phenotypes_upon_immunohistochemical_analysis,_and_electron_microscopy_confirmed_that_PVAT_contained_multilocular_lipid_droplets_and_abundant_mitochondria._Compared_to_white_adipose_tissue_(WAT),_PVAT_and_BAT_from_C57BL/6_mice_fed_a_high_fat_diet_for_13_weeks_had_markedly_lower_expression_of_immune_cell-enriched_mRNAs,_suggesting_resistance_to_obesity-induced_inflammation._Indeed,_staining_of_BAT_and_PVAT_for_macrophage_markers_(F4/80,_CD68)_in_obese_mice_showed_virtually_no_macrophage_infiltration,_and_FACS_analysis_of_BAT_confirmed_the_presence_of_very_few_CD11b+/CD11c+_macrophages_in_BAT_(1.0%)_in_comparison_to_WAT_(31%)._In_summary,_murine_PVAT_from_the_thoracic_aorta_is_virtually_identical_to_interscapular_BAT,_is_resistant_to_diet-induced_macrophage_infiltration,_and_thus_may_play_an_important_role_in_protecting_the_vascular_bed_from_thermal_and_inflammatory_stress."	"21765057"	"Public_on_Aug_23_2011"	"Mus_musculus"	"PRJNA139249"	NA	"Expression_profiling_by_array"	"RNA"	"Mice_fed_for_13_wks_with_45%_kcal_HFD.,Whole_tissue_isolate."
"data/GSE32nnn/GSE32575/matrix/metadata.txt.gz"	"GSE32575"	"Transcriptome_analysis_of_circulating_monocytes_in_obese_patients_before_and_three_months_after_bariatric_surgery"	"Low-grade_chronic_inflammation_plays_an_important_role_in_the_development_of_obesity_and_obesity-associated_disorders_such_as_insulin_resistance,_type_2_diabetes,_the_metabolic_syndrome_and_atherosclerosis._One_possible_link_between_obesity_and_inflammation_is_the_enhanced_activation_of_circulating_monocytes_making_them_more_prone_to_infiltration_into_the_adipose_and_vascular_tissues_of_obese_persons._Furthermore,_weight_loss_after_bariatric_surgery_is_associated_with_less_inflammation._Transcriptome_analysis_of_circulating_monocytes_from_control_and_obese_patients_before_and_after_bariatric_surgery_will_potentially_provide_insights_into_the_pathophysiology_of_obesity_and_associated_disorders_and_supply_biomarkers_for_diagnostic_purpose._The_cohort_comprised_6_lean_age-matched_controls_(BMI:_20.3±0.5_kg/m2,_mean±SEM)_and_18_obese_individuals_without_clinical_symptoms_of_cardiovascular_disease_(BMI:_45.1±1.4_kg/m2,_P<0.001_compared_with_lean_controls)._These_18_morbidly_obese_subjects_were_referred_to_our_hospital_for_bariatric_surgery._Before_they_were_included,_individuals_were_evaluated_by_an_endocrinologist,_an_abdominal_surgeon,_a_psychologist_and_a_dietician._Only_after_multidisciplinary_deliberation,_the_selected_patients_received_a_laparoscopic_Roux-en-Y_gastric_bypass._CD14+_monocytes_were_collected_before_and_three_months_after_bariatric_surgery_(BMI:_37.5±1.3_kg/m2,_P<0.001_compared_with_before_weight_loss),_total_RNA_was_extracted_and_subjected_to_genome-wide_expression_analysis."	"22272346"	"Public_on_May_24_2012"	"Homo_sapiens"	"PRJNA147093"	NA	"Expression_profiling_by_array"	"RNA"	NA
"data/GSE33nnn/GSE33597/matrix/metadata.txt.gz"	"GSE33597"	"CD36-DEFICIENT_CONGENIC_STRAINS_SHOW_IMPROVED_GLUCOSE_TOLERANCE_AND_DISTINCT_SHIFTS_IN_METABOLIC_AND_TRANSCRIPTOMIC_PROFILES"	"Deficiency_of_fatty_acid_translocase_Cd36_has_been_shown_to_play_major_role_in_pathogenesis_of_metabolic_syndrome_components_in_the_spontaneously_hypertensive_rat_(SHR)._We_have_tested_the_hypothesis_that_effects_of_Cd36_mutation_on_features_of_metabolic_syndrome_are_contextually-dependent_on_genomic_background._We_have_derived_two_new_congenic_strains_by_introgression_of_limited_chromosome_4_regions_of_SHR_origin,_both_including_defective_Cd36_gene,_into_genetic_background_of_highly_inbred_model_of_insulin_resistance_and_dyslipidemia,_polydactylous_(PD)_rat_strain._We_have_subjected_standard_diet-fed_adult_males_of_PD_and_the_2_congenic_PD.SHR4_strains_to_metabolic,_morphometric_and_transcriptomic_(Affymetrix_Rat_1.0_ST_Exon_array)_profiling._We_observed_significantly_improved_glucose_tolerance_and_lower_fasting_insulin_in_PD.SHR4_congenics_than_in_PD._One_of_the_PD.SHR4_strains_also_showed_lower_triglyceride_concentrations_across_major_lipoprotein_fractions_combined_with_higher_concentrations_of_LDL_cholesterol_compared_to_PD_progenitor._The_other_PD.SHR4_strain_had_lower_total_and_HDL_cholesterol_as_well_as_lower_LDL_and_HDL_triacylglycerol_content_compared_to_PD._The_hepatic_transcriptome_assessment_revealed_network_of_genes_differentially_expressed_between_PD_and_PD.SHR4_with_significant_enrichment_by_members_of_circadian_rhythmicity_pathway_(Arntl_(Bmal1),_Clock,_Nfil3,_Per2_and_Per3)._In_summary,_the_introduction_of_chromosome_.4_region_of_SHR_origin_including_defective_Cd36_into_PD_genetic_background_resulted_in_disconnected_shifts_of_metabolic_profile_along_with_distinct_changes_in_hepatic_transcriptome._The_synthesis_of_the_current_results_with_those_obtained_in_other_Cd36-deficient_strains_indicate_that_the_eventual_metabolic_effect_of_deleterious_mutation_such_as_that_of_SHR-derived_Cd36_is_not_absolute,_but_rather_a_function_of_complex_interactions_between_environment_and_genomic_background,_upon_which_it_operates."	"22473311"	"Public_on_Feb_01_2012"	"Rattus_norvegicus"	"PRJNA148541"	NA	"Expression_profiling_by_array"	"RNA"	"RMA_expression_value_derived_from_Expression_Console_software;_core-gene_analysis"
"data/GSE34nnn/GSE34145/matrix/metadata.txt.gz"	"GSE34145"	"Bilberries_reduce_low-grade_inflammation_and_subacute_endotoxemia_in_individuals_with_features_of_metabolic_syndrome_-_microarray/QPCR_profiling_of_dietary_effects_of_bilberries_in_PBMCs"	"Obesity_and_its_consequences_on_cardiometabolic_health_have_been_associated_to_low-grade_inflammation._The_most_diverse_source_of_dietary_anti-inflammatory_compounds_is_polyphenols_and_especially_anthocyanins,_which_are_major_polyphenols_in_bilberries_(Vaccinium_myrtillus).,The_microarray_profiling_was_done_from_3_subjects_in_the_BB_group_and_further_QPCR_expression_analyses_from_all_subjects_in_both_groups_at_the_start_and_end_of_the_intervention_(weeks_0_and_8)._From_50_differentially_expressed_transcripts_(P<0.005),_five_candidate_genes;_WDSUB1,_COX7B,_RGS18,_DAPP1_and_TICAM1,_were_randomly_selected_for_QPCR_analyses_from_PBMCs_in_both_groups.__To_further_explore_the_interplay_of_dietary_change_and_activated_pathways_in_PBMCs,_11_additional_genes_were_selected_for_QPCR._The_selected_transcripts_were_from_the_LPB,_RIPK-1,_Ly96_(MD2),_CD19,_MMD,_TNFRSF12A,_CD72,_CCR2,_IL17RC,_IL17R_and_MAP3K7IP2_genes.__Our_results_indicate_that_regular_bilberry_intake_may_reduce_endotoxemia_and_chronic_inflammation,_the_latter_especially_by_directing_the_immunity_away_from_overactive_innate_cell_mediated_responsiveness._Bilberry_consumption_may_decrease_cardiovascular_and_metabolic_risk_in_the_long_term.,We_investigated_the_effects_of_a_bilberry-rich_diet_on_glucose_and_lipid_metabolism,_inflammation_and_gene_expression_profile_in_peripheral_blood_mononuclear_cells_(PBMCs)_in_subjects_with_overweight_and_other_features_of_the_metabolic_syndrome.__The_study_was_a_randomized,_controlled_clinical_intervention_using_2-arm_parallel_group_design._The_participants_in_the_bilberry_group_(BB,_n_=_15)_consumed_bilberries_or_berry_products_equivalent_of_400_g_fresh_bilberries_daily_for_8_weeks,_while_the_participants_in_the_control_group_(C,_n_=_12)_were_asked_to_maintain_their_habitual_diet."	"22961907"	"Public_on_Sep_15_2012"	"Homo_sapiens,!Sample_organism_ch1"	"PRJNA150079"	NA	"Expression_profiling_by_array,Expression_profiling_by_RT-PCR"	"RNA"	"baselinePBMCs1,control1"
"data/GSE34nnn/GSE34223/matrix/metadata.txt.gz"	"GSE34223"	"microRNA_expression_analysis_of_circulating_monocytes_in_obese_patients"	"Low-grade_chronic_inflammation_plays_an_important_role_in_the_development_of_obesity_and_obesity-associated_disorders_such_as_insulin_resistance,_type_2_diabetes,_the_metabolic_syndrome_and_atherosclerosis._One_possible_link_between_obesity_and_inflammation_is_the_enhanced_activation_of_circulating_monocytes_making_them_more_prone_to_infiltration_into_the_adipose_and_vascular_tissues_of_obese_persons._microRNAs_are_a_class_of_small_endogenous_non-coding_RNAs,_which_function_as_important_regulators_of_inflammation_by_modulating_gene_expression._Therefore,_microRNA_analysis_of_circulating_monocytes_from_control_and_obese_patients_will_potentially_provide_insights_into_the_pathophysiology_of_obesity_and_associated_disorders_and_supply_biomarkers_for_diagnostic_purpose._The_cohort_comprised_6_lean_age-matched_controls_(BMI:_20±0.8_kg/m2,_mean±SEM)_and_9_obese_individuals_without_clinical_symptoms_of_cardiovascular_disease_(BMI:_46±1.5_kg/m2,_P<0.001_compared_with_lean_controls)._CD14+_monocytes_were_collected,_total_RNA_was_extracted_and_subjected_to_microRNA_expression_analysis."	"22535975"	"Public_on_May_18_2012"	"Homo_sapiens,!Sample_organism_ch2"	"PRJNA149775"	NA	"Non-coding_RNA_profiling_by_array"	"RNA"	NA
"data/GSE34nnn/GSE34464/matrix/metadata.txt.gz"	"GSE34464"	"Depot-dependent_effects_of_maternal_nutrient_restriction_on_baboon_fetal_preadipocyte_global_gene_profiles"	"Suboptimal_intrauterine_nutrition_predisposes_the_fetus_to_central_obesity_and_metabolic_syndrome_in_adult_life,__suggesting_nutritional_programming_of_the_fat_distribution._However,_the_underlying_mechanisms_are_not_elucidated._We_hypothesized_that_prenatal_nutritional_deprivation_leads_to_stimulation_of_adipogenesis,_as_an_adaptive_mechanism,_in_a_depot-dependent_manner.__The_induction_of_adipogenesis_is_most_enhanced_in_the_subcutaneous_lower-body__depots,_followed_by_the_subcutaneous_upper-body_and_visceral_adipose_tissue_depots.__Stimulation_of_adipogenesis_may_lead_to_an_early_consumption_of_the_stem_cell_pool,_and_thus,_may_impair_adipose_tissue_expandability_postnatally,_which_may_lead_to_differences_in_regional_adipose_tissue_growth.__We_tested_this_hypothesis_by_analyzing_global_gene_expression_to_identify_expression_patterns_in_subcutaneous_abdominal,_subcutaneous__femoral,_and_omental_adipose_depots_of_baboon_fetuses_that_have_been_altered_by_nutritional_maternal_deprivation._Adipose_tissue_was_collected_from_baboon_fetuses_at_165_dG_from_mothers_fed_control_or_30%_nutrient-restricted_diets_(three_females_and_one_male_in_each_group)."	NA	"Public_on_Dec_16_2011"	"Papio"	"PRJNA151189"	NA	"Expression_profiling_by_array"	"RNA"	"pooled_RNA_from_triplicate_wells"
